2227,1.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
8355,0.0,1.0,0.0,0.823529411764706,0.847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
7740,0.0,0.0,0.0,0.7058823529411765,0.7118644067796611,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12940,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4804,1.0,0.0,0.0,0.7647058823529412,0.7796610169491525,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
5192,0.0,0.0,1.0,0.8823529411764705,0.8728813559322035,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0
12898,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
12402,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
13039,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
7354,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
14151,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
7832,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
4804,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
5842,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
4423,0.0,0.0,1.0,0.823529411764706,0.847457627118644,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
11118,0.0,1.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
10654,0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0
6937,1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
7530,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
5645,0.0,0.0,1.0,0.4117647058823529,0.43220338983050854,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
18211,0.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
6297,1.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
5613,0.0,0.0,1.0,0.47058823529411764,0.48305084745762716,-1.0667571493414434,-1.7865974210702191,-0.3640720314498963,0.0,0.0,1
18558,0.0,0.0,1.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,2.9929684661495157,0.0,0.0,1
4148,1.0,0.0,0.0,0.17647058823529405,0.14406779661016955,0.0015126067329069301,-0.02469225372159061,-0.3596716735551325,0.0,0.0,1
10493,0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
11134,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
4995,0.0,1.0,0.0,0.9411764705882352,0.923728813559322,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
10844,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
11087,0.0,1.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
13067,0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
13381,0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
14594,0.0,0.0,0.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
14388,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
3841,0.0,0.0,1.0,0.4117647058823529,0.3813559322033898,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
9314,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
5201,0.0,0.0,0.0,0.9411764705882352,0.9491525423728813,1.0103838653068524,1.0095684946591603,2.6493404848361166,0.0,0.0,1
3100,0.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
10262,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12568,0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,2.0,0
7795,0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
12242,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
5224,1.0,0.0,0.0,0.9411764705882352,0.9491525423728813,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
4030,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1
3597,1.0,0.0,0.0,0.9411764705882352,0.923728813559322,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
7682,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
9646,0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
14871,1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
14848,0.0,0.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
5684,1.0,0.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4384,0.0,0.0,1.0,0.05882352941176472,0.06779661016949157,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
3739,0.0,0.0,1.0,0.23529411764705876,0.22033898305084743,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
10715,0.0,0.0,1.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,2.6493404848361166,0.0,0.0,1
7303,1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-1.0667571493414434,-0.9043871280941742,2.9929684661495157,0.0,0.0,1
5281,0.0,0.0,1.0,0.23529411764705876,0.22033898305084743,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4384,0.0,0.0,1.0,0.11764705882352944,0.11864406779661019,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
2647,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
15136,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
10262,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6591,0.0,0.0,1.0,0.4117647058823529,0.43220338983050854,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
10197,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6741,0.0,0.0,1.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.3640720314498963,1.0,0.0,1
31783,0.0,0.0,0.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,2.0,0
5443,0.0,1.0,0.0,0.4117647058823529,0.3813559322033898,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1
6953,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
14231,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
9345,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
17234,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
5678,0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
7229,0.0,1.0,0.0,0.2941176470588235,0.30508474576271194,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1
13748,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
9526,0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
17549,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
8610,0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
6838,1.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
9663,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0
7933,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
5963,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
10262,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4148,1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,0.0015126067329069301,-0.02469225372159061,-0.3596716735551325,0.0,0.0,1
11087,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
3210,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
10208,0.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
7229,0.0,1.0,0.0,0.2941176470588235,0.2796610169491526,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1
3502,0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1
6116,1.0,0.0,0.0,0.823529411764706,0.8220338983050848,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0
4441,0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,2.6493404848361166,0.0,0.0,1
11228,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
9564,0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1
10844,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
13223,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
10262,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
5883,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12373,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
13067,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
12723,0.0,0.0,0.0,0.823529411764706,0.847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0
15318,0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
16079,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4823,1.0,0.0,0.0,0.4117647058823529,0.3813559322033898,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
10979,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
15764,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
10262,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
5406,0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
15400,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
9254,0.0,1.0,0.0,0.23529411764705876,0.22033898305084743,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
14676,0.0,1.0,0.0,0.823529411764706,0.847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
10844,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
7154,0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
13067,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0
10808,0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
7480,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4423,0.0,0.0,1.0,0.3529411764705882,0.3305084745762712,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
15554,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
14714,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6628,1.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6722,0.0,0.0,1.0,0.3529411764705882,0.35593220338983056,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
12373,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
5769,0.0,1.0,0.0,0.9411764705882352,0.923728813559322,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1
10262,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6144,0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1
9149,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
10262,0.0,1.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
5117,0.0,0.0,0.0,0.2941176470588235,0.2627118644067796,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
15400,0.0,1.0,0.0,0.0,0.016949152542372947,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
11682,0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
7202,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1
3850,1.0,0.0,0.0,0.9999999999999999,1.0,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
4077,1.0,0.0,0.0,0.5882352941176471,0.5847457627118644,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
3257,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1
8033,1.0,0.0,0.0,0.11764705882352944,0.11864406779661019,-1.0667571493414434,-0.9043871280941742,2.9929684661495157,0.0,0.0,1
12351,1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
7095,1.0,0.0,0.0,0.823529411764706,0.847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0
8937,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12898,0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
9134,0.0,1.0,0.0,0.11764705882352944,0.11864406779661019,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0
5443,0.0,1.0,0.0,0.4117647058823529,0.4067796610169492,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1
3873,0.0,0.0,1.0,0.823529411764706,0.7966101694915255,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
6297,1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
5769,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1
8452,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
10262,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
7198,0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
8586,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
11598,0.0,0.0,1.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,2.9929684661495157,0.0,0.0,1
3807,0.0,0.0,1.0,0.9999999999999999,0.9745762711864407,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
6013,0.0,0.0,1.0,0.2941176470588235,0.2627118644067796,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
14871,1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4832,1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
7480,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
8016,0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1
13559,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
7198,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
15147,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
4804,1.0,0.0,0.0,0.823529411764706,0.847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
8586,0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
14571,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
10262,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
6442,1.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
15353,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
8137,0.0,0.0,1.0,0.5882352941176471,0.5593220338983051,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
11319,1.0,0.0,0.0,0.5882352941176471,0.5593220338983051,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0
4483,0.0,0.0,1.0,0.3529411764705882,0.35593220338983056,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
14714,0.0,1.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
14260,0.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,2.0,3.0,0
2227,1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
14237,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
7038,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
9663,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
3898,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
12347,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
12723,0.0,0.0,0.0,0.7058823529411765,0.7118644067796611,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0
5403,0.0,0.0,1.0,0.2941176470588235,0.2796610169491526,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1
13587,0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
7060,1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
10844,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
5613,0.0,0.0,1.0,0.4117647058823529,0.4067796610169492,-1.0667571493414434,-1.7865974210702191,-0.36407204785969294,0.0,0.0,1
8372,0.0,0.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0
5678,0.0,1.0,0.0,0.23529411764705876,0.22033898305084743,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1
7503,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
4804,1.0,0.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
3841,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1
12692,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
8586,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
3898,0.0,0.0,1.0,0.9411764705882352,0.9491525423728813,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
6094,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,2.6493404848361166,0.0,0.0,1
7202,0.0,1.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1
14151,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
7280,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,1.0,1.0,0
14924,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
9385,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
9646,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
10844,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
4544,0.0,1.0,0.0,0.3529411764705882,0.3305084745762712,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1
7530,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0
12173,0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0
10368,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0
